"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"800890839421493248","https://twitter.com/SBU_Eats/status/800890839421493248","@nikkhalia we do care. Very much so. Please inbox us and we can work on a solution.","2016-11-22 02:37 +0000","36.0","4.0","0.1111111111111111","0.0","0.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800889540982489088","https://twitter.com/SBU_Eats/status/800889540982489088","@nikkhalia apologies again for the inconvenience. I understand it's a bit cold for a longer distance traveled to another Dine-In option","2016-11-22 02:32 +0000","82.0","3.0","0.036585365853658534","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800885335291031553","https://twitter.com/SBU_Eats/status/800885335291031553","Boar’s Head premium meats &amp; cheeses at The Deli in East Side. https://t.co/VbrKRiNkig","2016-11-22 02:15 +0000","242.0","6.0","0.024793388429752067","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800880949600931840","https://twitter.com/SBU_Eats/status/800880949600931840","@nikkhalia we appreciate ur patience and understanding at this time. We will have swipes available @  SAC tomorrow through Sunday","2016-11-22 01:57 +0000","87.0","6.0","0.06896551724137931","0.0","1.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800879900840361984","https://twitter.com/SBU_Eats/status/800879900840361984","@nikkhalia right now you have Roth &amp; West. Starting tomorrow, SAC will accept swipes.","2016-11-22 01:53 +0000","43.0","2.0","0.046511627906976744","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800866513611882496","https://twitter.com/SBU_Eats/status/800866513611882496","SAC will be having a Thanksgiving offering from Tuesday to Sunday! https://t.co/MGDqQyQS2D","2016-11-22 01:00 +0000","301.0","21.0","0.06976744186046512","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","19","19","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800859025512353792","https://twitter.com/SBU_Eats/status/800859025512353792","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKB5oUW","2016-11-22 00:30 +0000","176.0","7.0","0.03977272727272727","1.0","0.0","0.0","0.0","3.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800851623794778112","https://twitter.com/SBU_Eats/status/800851623794778112","Get a slice of vegan pizza whenever you want! Always available at the SAC and West Side Dining! https://t.co/v1m106BaSl","2016-11-22 00:01 +0000","201.0","8.0","0.03980099502487562","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800821212679008256","https://twitter.com/SBU_Eats/status/800821212679008256","We hope you guys have a great Thanksgiving! SAC is running a special Thanksgiving offer!  Check it out here: https://t.co/la7DOTF5KD https://t.co/gBpeEFbnrA","2016-11-21 22:00 +0000","190.0","8.0","0.042105263157894736","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800815918091792384","https://twitter.com/SBU_Eats/status/800815918091792384","@TheNicoleKane Fantastic! There will be plenty more fun things at east to come!","2016-11-21 21:39 +0000","44.0","1.0","0.022727272727272728","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800813744175677440","https://twitter.com/SBU_Eats/status/800813744175677440","Did you know? https://t.co/Jkk064TNTa","2016-11-21 21:30 +0000","201.0","15.0","0.07462686567164178","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800807760107540486","https://twitter.com/SBU_Eats/status/800807760107540486","@blessedbemyname they are located in the GLS center adjacent to West Side Dining","2016-11-21 21:07 +0000","45.0","3.0","0.06666666666666667","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800806124647751681","https://twitter.com/SBU_Eats/status/800806124647751681","SAC will be having a Thanksgiving offering from Tuesday to Sunday! https://t.co/zxupxrQi8u","2016-11-21 21:00 +0000","211.0","21.0","0.0995260663507109","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","21","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800794800698126337","https://twitter.com/SBU_Eats/status/800794800698126337","Peace out, union! https://t.co/d8d3CbnFVW https://t.co/rR5b2wa9st","2016-11-21 20:15 +0000","227.0","12.0","0.05286343612334802","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800792381452931072","https://twitter.com/SBU_Eats/status/800792381452931072","Grab a hot apple turnover before they're gone! Don't forget a smoothie on the side.😍🍏 https://t.co/JDXwCo5yaT","2016-11-21 20:05 +0000","290.0","26.0","0.0896551724137931","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","22","22","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800761217635651584","https://twitter.com/SBU_Eats/status/800761217635651584","Dining Dollars getting low? No fear, the Stay on Budget Chart is here! https://t.co/5TwMjwJFA4 https://t.co/E2hTqxDFDh","2016-11-21 18:02 +0000","191.0","7.0","0.03664921465968586","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800753393593622528","https://twitter.com/SBU_Eats/status/800753393593622528","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKANO3o","2016-11-21 17:31 +0000","171.0","3.0","0.017543859649122806","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800746178472251392","https://twitter.com/SBU_Eats/status/800746178472251392","In the 5 Questions series, luminaries in every field are asked how college helped them reach their goals. Watch here https://t.co/pwIpiMpvEB","2016-11-21 17:02 +0000","187.0","1.0","0.0053475935828877","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800741960642281476","https://twitter.com/SBU_Eats/status/800741960642281476","The Stateman did a piece on East Side opening and we appreciate the great feedback. Click the link to check it out! https://t.co/cSI9CBQElI","2016-11-21 16:45 +0000","188.0","9.0","0.047872340425531915","0.0","0.0","0.0","1.0","5.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800731053094739969","https://twitter.com/SBU_Eats/status/800731053094739969","The Student Staffing Resources Office (FSA Student Employment Office) has moved from the SB Union to WSD. https://t.co/AGlgByLFqf","2016-11-21 16:02 +0000","230.0","3.0","0.013043478260869565","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800726835453628416","https://twitter.com/SBU_Eats/status/800726835453628416","Boar’s Head premium meats &amp; cheeses at The Deli in East Side. https://t.co/3eZRpoFjYX","2016-11-21 15:45 +0000","222.0","5.0","0.02252252252252252","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800716767618355200","https://twitter.com/SBU_Eats/status/800716767618355200","Say good-bye to procrastination by employing these 4 strategies. https://t.co/9qOLbfPM0f #MindfulMonday","2016-11-21 15:05 +0000","171.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800715923128721408","https://twitter.com/SBU_Eats/status/800715923128721408","We love hearing from you guys! Check out this great article on the Starbucks truck! https://t.co/AO1z72RVL9 https://t.co/SB3aYCrDyb","2016-11-21 15:02 +0000","177.0","3.0","0.01694915254237288","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800522936159502336","https://twitter.com/SBU_Eats/status/800522936159502336","House-Made Chips and Salsa Daily at Southwest in East Side. https://t.co/bzeakxvqJP","2016-11-21 02:15 +0000","280.0","1.0","0.0035714285714285713","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800458956573442049","https://twitter.com/SBU_Eats/status/800458956573442049","The Student Staffing Resources Office (FSA Student Employment Office) has moved from the SB Union to WSD. https://t.co/QPukOpbFFs","2016-11-20 22:01 +0000","276.0","1.0","0.0036231884057971015","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800443992261459972","https://twitter.com/SBU_Eats/status/800443992261459972","The new Bite App is here! Click this link to watch The Seawolves Food Show episode detailing it! https://t.co/Ky2CTn6IP5","2016-11-20 21:01 +0000","202.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800428712961384448","https://twitter.com/SBU_Eats/status/800428712961384448","Peace out, union! https://t.co/d8d3CbnFVW https://t.co/lHOSf0Kk8g","2016-11-20 20:00 +0000","222.0","12.0","0.05405405405405406","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800413617996886018","https://twitter.com/SBU_Eats/status/800413617996886018","Did you know? https://t.co/PYUgjGS3SC","2016-11-20 19:00 +0000","260.0","12.0","0.046153846153846156","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800406039669587968","https://twitter.com/SBU_Eats/status/800406039669587968","More great feedback on East Side! We love it! Read the article here: https://t.co/e0LODGZHNk https://t.co/w4PCVmgYcJ","2016-11-20 18:30 +0000","210.0","6.0","0.02857142857142857","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800398728536334337","https://twitter.com/SBU_Eats/status/800398728536334337","Bite app is now live! Click here for more: https://t.co/bz8DYEdHyk https://t.co/5437eFL0EO","2016-11-20 18:01 +0000","201.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800383522343190529","https://twitter.com/SBU_Eats/status/800383522343190529","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKANO3o","2016-11-20 17:01 +0000","220.0","2.0","0.00909090909090909","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800371997024788480","https://twitter.com/SBU_Eats/status/800371997024788480","#SBUFeastAtEast https://t.co/o0B4cgxd0r","2016-11-20 16:15 +0000","270.0","18.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800353353914007553","https://twitter.com/SBU_Eats/status/800353353914007553","The Food Show has an awesome video on the opening of East Side Dining! Click the link to check it out! https://t.co/AHWxpXrMGm https://t.co/KhVXAbjuoT","2016-11-20 15:01 +0000","209.0","2.0","0.009569377990430622","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800341770882187264","https://twitter.com/SBU_Eats/status/800341770882187264","House-Made Chips and Salsa Daily at Southwest in East Side. https://t.co/GM5bxF2pfI","2016-11-20 14:15 +0000","273.0","7.0","0.02564102564102564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800141943187578880","https://twitter.com/SBU_Eats/status/800141943187578880","The Amazon Bookstore has free one-day pickup! Click the link for more info! https://t.co/IMYTMMreyV","2016-11-20 01:01 +0000","228.0","2.0","0.008771929824561403","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800126714764374016","https://twitter.com/SBU_Eats/status/800126714764374016","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKB5oUW","2016-11-20 00:00 +0000","252.0","2.0","0.007936507936507936","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800122797318017024","https://twitter.com/SBU_Eats/status/800122797318017024","Mindful options like vegan &amp; turkey burgers, along with grilled chicken at Grill in East Side. https://t.co/zHMZbMvQu8","2016-11-19 23:45 +0000","318.0","7.0","0.0220125786163522","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800111640104550400","https://twitter.com/SBU_Eats/status/800111640104550400","The Stateman did a piece on East Side opening and we appreciate the great feedback. Click the link to check it out! https://t.co/cSI9CBz3ua","2016-11-19 23:00 +0000","230.0","4.0","0.017391304347826087","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800096581852741632","https://twitter.com/SBU_Eats/status/800096581852741632","Take a pic with our food at East Side for a chance to win a #SBUFeastAtEast T-shirt. Click the link for more info: https://t.co/pFPh0Q90t1 https://t.co/DOe160RFqv","2016-11-19 22:01 +0000","226.0","13.0","0.05752212389380531","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800051359630376960","https://twitter.com/SBU_Eats/status/800051359630376960","The Student Staffing Resources Office (FSA Student Employment Office) has moved from the SB Union to WSD. https://t.co/kniGiBcSAN","2016-11-19 19:01 +0000","278.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800039129924780032","https://twitter.com/SBU_Eats/status/800039129924780032","@CalvsBigFood be like me and drink the green tea unsweetened! Venti!","2016-11-19 18:12 +0000","90.0","2.0","0.022222222222222223","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800037158119686144","https://twitter.com/SBU_Eats/status/800037158119686144","Starbucks at Roth is up and running! Come see us! https://t.co/uaHYmHnJoX","2016-11-19 18:04 +0000","234.0","5.0","0.021367521367521368","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","32","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800036991605809157","https://twitter.com/SBU_Eats/status/800036991605809157","@DennisSanLucas good suggestion. We'll let the management team know and get back to you","2016-11-19 18:04 +0000","77.0","4.0","0.05194805194805195","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800021011483754501","https://twitter.com/SBU_Eats/status/800021011483754501","Peace out, union! https://t.co/d8d3CbnFVW https://t.co/yCASqRerxq","2016-11-19 17:00 +0000","216.0","24.0","0.1111111111111111","0.0","0.0","0.0","0.0","3.0","0.0","2.0","0.0","0","0","0","0","0","19","19","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"800005903047127048","https://twitter.com/SBU_Eats/status/800005903047127048","More great feedback on East Side! We love it! Read the article here: https://t.co/e0LODGI6VM","2016-11-19 16:00 +0000","176.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799991075104387074","https://twitter.com/SBU_Eats/status/799991075104387074","The new Bite App is here! Click this link to watch The Seawolves Food Show episode detailing it! https://t.co/Ky2CTmP7qv","2016-11-19 15:01 +0000","191.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799983231013679108","https://twitter.com/SBU_Eats/status/799983231013679108","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKANO3o","2016-11-19 14:30 +0000","195.0","1.0","0.005128205128205128","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799976006626983936","https://twitter.com/SBU_Eats/status/799976006626983936","Bite app is now live! Click here for more: https://t.co/bz8DYEviWU","2016-11-19 14:01 +0000","156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799835896224817152","https://twitter.com/SBU_Eats/status/799835896224817152","Get a slice of vegan pizza whenever you want! Always available at the SAC and West Side Dining! https://t.co/huKiuoSwpV","2016-11-19 04:45 +0000","271.0","1.0","0.0036900369003690036","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799804671846182912","https://twitter.com/SBU_Eats/status/799804671846182912","@MilesMcQuiggan @stonybrooku thanks Miles! Side note- you have an awesome name! 😎","2016-11-19 02:41 +0000","62.0","2.0","0.03225806451612903","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799794417011986432","https://twitter.com/SBU_Eats/status/799794417011986432","Peace out Union! https://t.co/FJLu0KSFuJ","2016-11-19 02:00 +0000","230.0","8.0","0.034782608695652174","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799779528293879808","https://twitter.com/SBU_Eats/status/799779528293879808","The Food Show has an awesome video on the opening of East Side Dining! Click the link to check it out! https://t.co/AHWxpXrMGm https://t.co/MJZD9qD2wW","2016-11-19 01:01 +0000","206.0","6.0","0.02912621359223301","0.0","0.0","1.0","0.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799771742323539968","https://twitter.com/SBU_Eats/status/799771742323539968","More great feedback on East Side! We love it! Read the article here: https://t.co/e0LODGI6VM https://t.co/tf8mLxVed7","2016-11-19 00:30 +0000","178.0","6.0","0.033707865168539325","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799756742879911937","https://twitter.com/SBU_Eats/status/799756742879911937","#EastSideDining + House-Made Tortilla Chips. #didyouknow https://t.co/7bb3Zh4nAB","2016-11-18 23:30 +0000","191.0","4.0","0.020942408376963352","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799749155811954688","https://twitter.com/SBU_Eats/status/799749155811954688","Peace out Union! https://t.co/6ly16yXTIy","2016-11-18 23:00 +0000","206.0","12.0","0.05825242718446602","0.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799741657818218496","https://twitter.com/SBU_Eats/status/799741657818218496","In the 5 Questions series, luminaries in every field are asked how college helped them reach their goals. Watch here https://t.co/pwIpiMpvEB","2016-11-18 22:30 +0000","146.0","1.0","0.00684931506849315","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799734359662137344","https://twitter.com/SBU_Eats/status/799734359662137344","Dining Dollars getting low? No fear, the Stay on Budget Chart is here! https://t.co/5TwMjx1gYE https://t.co/oK0kcu8Btu","2016-11-18 22:01 +0000","179.0","8.0","0.0446927374301676","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799726577647046656","https://twitter.com/SBU_Eats/status/799726577647046656","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKANO3o","2016-11-18 21:30 +0000","141.0","1.0","0.0070921985815602835","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799719273686061056","https://twitter.com/SBU_Eats/status/799719273686061056","The new Bite App is here! Click this link to watch The Seawolves Food Show episode detailing it! https://t.co/Ky2CTn6IP5","2016-11-18 21:01 +0000","156.0","1.0","0.00641025641025641","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799707658295054338","https://twitter.com/SBU_Eats/status/799707658295054338","Boar’s Head premium meats &amp; cheeses at The Deli in East Side. https://t.co/SP7XxV0BWy","2016-11-18 20:15 +0000","216.0","5.0","0.023148148148148147","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799702596806213632","https://twitter.com/SBU_Eats/status/799702596806213632","#Thx4thememories https://t.co/6onD8NsRHK","2016-11-18 19:55 +0000","196.0","5.0","0.025510204081632654","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799688108715507712","https://twitter.com/SBU_Eats/status/799688108715507712","@FreeskierInVT thank you for your feedback. We will share it with the management team.","2016-11-18 18:57 +0000","76.0","6.0","0.07894736842105263","0.0","0.0","1.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799681206904377345","https://twitter.com/SBU_Eats/status/799681206904377345","Want to try something new? Come to WSD and give the Fried Fish with Veggies and Noodles a try! https://t.co/SNB1vjpfws","2016-11-18 18:30 +0000","227.0","16.0","0.07048458149779736","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799680392722792448","https://twitter.com/SBU_Eats/status/799680392722792448","Bombay Taco everyday at SAC! Grab some tandoori chicken with spinach. https://t.co/fV1PBPOVAi","2016-11-18 18:27 +0000","216.0","13.0","0.06018518518518518","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","13","13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799674053111988224","https://twitter.com/SBU_Eats/status/799674053111988224","The Student Staffing Resources Office (FSA Student Employment Office) has moved from the SB Union to WSD. https://t.co/IKniSZDWrY","2016-11-18 18:02 +0000","176.0","1.0","0.005681818181818182","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799666264146907137","https://twitter.com/SBU_Eats/status/799666264146907137","Take a pic with our food at East Side for a chance to win a #SBUFeastAtEast T-shirt. Click the link for more info: https://t.co/pFPh0Q90t1 https://t.co/LlX448mfCg","2016-11-18 17:31 +0000","167.0","2.0","0.011976047904191617","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799659163164950530","https://twitter.com/SBU_Eats/status/799659163164950530","Today is Bombay Taco day at the SAC! https://t.co/d8fNjJVgDq","2016-11-18 17:02 +0000","214.0","12.0","0.056074766355140186","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799651432966328320","https://twitter.com/SBU_Eats/status/799651432966328320","Union will never be forgotten. Time for new memories at East Side! https://t.co/mPAu5Y9kN1","2016-11-18 16:32 +0000","196.0","12.0","0.061224489795918366","0.0","0.0","0.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","36","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799651108352208896","https://twitter.com/SBU_Eats/status/799651108352208896","Enjoy Thanksgiving with Campus Dining! Click the link to see our hours of operation for the week of Thanksgiving https://t.co/jDqpKB5oUW","2016-11-18 16:30 +0000","151.0","5.0","0.033112582781456956","0.0","0.0","0.0","0.0","4.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"799647759087390720","https://twitter.com/SBU_Eats/status/799647759087390720","https://t.co/pCToaFHrvs","2016-11-18 16:17 +0000","189.0","5.0","0.026455026455026454","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
